chr1	100015421	100017681	+	83	29	alternate intergenic junction (NM_001271685.2, NM_012243.3)	alternate intron	NA	intergenic	NA	
chr1	100015421	100022385	+	163	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100015421	100022385	+	83	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100015421	100043072	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100015421	100043072	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100015421	100049908	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100022385	+	163	186	alternate intergenic junction (NM_001271685.2, NM_012243.3)	alternate intron	NA	intergenic	NA	
chr1	100017816	100022385	+	83	159	alternate intergenic junction (NM_001271685.2, NM_012243.3)	alternate intron	NA	intergenic	NA	
chr1	100017816	100022456	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100024644	+	163	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100024644	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100037826	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100037826	+	83	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100043072	+	163	6	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100043072	+	83	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100049908	+	163	9	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100017816	100049908	+	83	12	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100024426	100279653	-	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100024481	100632132	+	339	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100024707	100933063	-	83	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100037950	100038241	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100037950	100038241	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100038317	100043072	+	163	5	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100038317	100043072	+	83	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100038317	100049908	+	163	446	alternate intergenic junction (NM_033055.3 exon 1-2)	alternate intron	NA	intergenic	NA	
chr1	100038317	100049908	+	83	405	alternate intergenic junction (NM_033055.3 exon 1-2)	alternate intron	NA	intergenic	NA	
chr1	100038317	100058665	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100038317	100058665	+	83	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100039053	100043072	+	163	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100039053	100043072	+	83	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100039243	100043072	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100039243	100043072	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100043230	100049908	+	163	19	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100043230	100049908	+	339	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100043230	100049908	+	83	38	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100050005	100058665	+	163	389	alternate intergenic junction (NM_033055.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100050005	100058665	+	339	1	alternate intergenic junction (NM_033055.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100050005	100058665	+	419	1	alternate intergenic junction (NM_033055.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100050005	100058665	+	83	489	alternate intergenic junction (NM_033055.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100058082	100084179	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100058082	100084179	-	99	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100058729	100059877	+	163	331	alternate intergenic junction (NM_033055.3 exon 3-4)	alternate intron	NA	intergenic	NA	
chr1	100058729	100059877	+	83	331	alternate intergenic junction (NM_033055.3 exon 3-4)	alternate intron	NA	intergenic	NA	
chr1	100058729	100059877	+	89	1	alternate intergenic junction (NM_033055.3 exon 3-4)	alternate intron	NA	intergenic	NA	
chr1	100060006	100061834	+	163	237	alternate intergenic junction (NM_033055.3 exon 4-5)	alternate intron	NA	intergenic	NA	
chr1	100060006	100061834	+	83	133	alternate intergenic junction (NM_033055.3 exon 4-5)	alternate intron	NA	intergenic	NA	
chr1	100061950	100067976	+	163	400	alternate intergenic junction (NM_033055.3 exon 5-6)	alternate intron	NA	intergenic	NA	
chr1	100061950	100067976	+	83	351	alternate intergenic junction (NM_033055.3 exon 5-6)	alternate intron	NA	intergenic	NA	
chr1	100061950	100067976	+	89	2	alternate intergenic junction (NM_033055.3 exon 5-6)	alternate intron	NA	intergenic	NA	
chr1	100063719	100290688	-	83	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068196	100068455	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068196	100068455	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068196	100068472	+	163	410	alternate intergenic junction (NM_033055.3 exon 6-7)	alternate intron	NA	intergenic	NA	
chr1	100068196	100068472	+	339	1	alternate intergenic junction (NM_033055.3 exon 6-7)	alternate intron	NA	intergenic	NA	
chr1	100068196	100068472	+	419	1	alternate intergenic junction (NM_033055.3 exon 6-7)	alternate intron	NA	intergenic	NA	
chr1	100068196	100068472	+	83	515	alternate intergenic junction (NM_033055.3 exon 6-7)	alternate intron	NA	intergenic	NA	
chr1	100068196	100068472	+	89	1	alternate intergenic junction (NM_033055.3 exon 6-7)	alternate intron	NA	intergenic	NA	
chr1	100068196	100069613	+	163	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068196	100069613	+	83	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068587	100069613	+	163	186	alternate intergenic junction (NM_033055.3 exon 7-8)	alternate intron	NA	intergenic	NA	
chr1	100068587	100069613	+	83	238	alternate intergenic junction (NM_033055.3 exon 7-8)	alternate intron	NA	intergenic	NA	
chr1	100068587	100077164	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068587	100077164	+	83	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100068752	100744845	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100069686	100077164	+	163	212	alternate intergenic junction (NM_033055.3 exon 8-9)	alternate intron	NA	intergenic	NA	
chr1	100069686	100077164	+	83	170	alternate intergenic junction (NM_033055.3 exon 8-9)	alternate intron	NA	intergenic	NA	
chr1	100077278	100078450	+	163	220	alternate intergenic junction (NM_033055.3 exon 9-10)	alternate intron	NA	intergenic	NA	
chr1	100077278	100078450	+	83	113	alternate intergenic junction (NM_033055.3 exon 9-10)	alternate intron	NA	intergenic	NA	
chr1	10007749	10008172	+	83	3	alternate intergenic junction (NM_052960.3, NR_138250.2)	alternate intron	NA	intergenic	NA	
chr1	100078549	100080495	+	163	370	alternate intergenic junction (NM_033055.3 exon 10-11)	alternate intron	NA	intergenic	NA	
chr1	100078549	100080495	+	83	218	alternate intergenic junction (NM_033055.3 exon 10-11)	alternate intron	NA	intergenic	NA	
chr1	100080660	100082002	+	163	475	alternate intergenic junction (NM_033055.3 exon 11-12)	alternate intron	NA	intergenic	NA	
chr1	100080660	100082002	+	83	394	alternate intergenic junction (NM_033055.3 exon 11-12)	alternate intron	NA	intergenic	NA	
chr1	10008275	10015781	+	163	1	alternate intergenic junction (NM_052960.3, NR_138250.2)	alternate intron	NA	intergenic	NA	
chr1	100084230	100085535	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100085435	100085535	-	147	70	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100085435	100085535	-	99	68	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100085631	100088138	-	147	84	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100085631	100088138	-	99	83	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100085631	100102954	-	147	5	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100085631	100102954	-	99	5	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100088237	100102954	-	147	59	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100088237	100102954	-	99	45	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100091172	100742074	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100103015	100107504	-	147	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100103084	100105766	-	147	66	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100103084	100105766	-	99	69	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100105904	100106911	-	147	95	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100105904	100106911	-	99	71	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100106994	100107373	-	147	82	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100106994	100107373	-	99	55	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100107536	100107627	-	99	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100107554	100107627	-	147	139	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100107554	100107627	-	99	157	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100107554	100107809	-	99	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100107718	100107809	-	147	101	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100107718	100107809	-	99	85	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100108005	100110291	-	147	58	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100108005	100110291	-	99	77	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100110484	100119017	-	147	11	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100110484	100119017	-	99	11	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100119138	100120393	-	147	38	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100119138	100120393	-	153	1	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100119138	100120393	-	99	69	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100119842	100120393	-	147	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100119842	100120393	-	99	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100120460	100121377	-	147	63	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100120460	100121377	-	153	1	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100120460	100121377	-	99	98	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100121550	100122379	-	147	85	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100121550	100122379	-	355	1	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100121550	100122379	-	73	1	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100121550	100122379	-	99	84	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100122485	100123209	-	147	92	alternate intergenic junction (NM_194292.3 exon 3-4)	alternate intron	NA	intergenic	NA	
chr1	100122485	100123209	-	99	75	alternate intergenic junction (NM_194292.3 exon 3-4)	alternate intron	NA	intergenic	NA	
chr1	100122485	100125881	-	147	7	alternate intergenic junction (NM_001304829.2 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100122485	100125881	-	99	4	alternate intergenic junction (NM_001304829.2 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100123290	100123871	-	147	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100123290	100123871	-	99	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100123290	100125881	-	147	68	alternate intergenic junction (NM_194292.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100123290	100125881	-	99	30	alternate intergenic junction (NM_194292.3 exon 2-3)	alternate intron	NA	intergenic	NA	
chr1	100123978	100125881	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100123978	100125881	-	99	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100125943	100126651	-	147	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100125943	100126651	-	99	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100125943	100132749	-	147	30	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	100125943	100132749	-	99	37	alternate intergenic junction (NM_001304829.2, NM_194292.3)	alternate intron	NA	intergenic	NA	
chr1	1001264	1008193	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	1001264	1008193	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100126765	100132749	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100126765	100132749	-	99	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100126769	100132749	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	10012857	10277003	-	99	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100133316	100136881	+	137	1	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100133316	100136881	+	163	247	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100133316	100136881	+	83	188	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100133316	100139648	+	83	1	alternate intergenic junction (NM_001393410.1 exon 1-2)	alternate intron	NA	intergenic	NA	
chr1	100133318	100136881	+	163	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100136929	100137018	+	137	1	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100136929	100137018	+	163	368	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100136929	100137018	+	83	347	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100136929	100137023	+	163	5	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100136929	100137023	+	83	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100137086	100139648	+	163	411	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100137086	100139648	+	83	306	alternate intergenic junction (NM_001393409.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100139712	100140181	+	163	384	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100139712	100140181	+	83	310	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100139712	100140407	+	163	49	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100139712	100140407	+	83	67	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100139712	100140438	-	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100139712	100140438	-	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100139712	100140449	+	163	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100139712	100140449	+	83	5	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140252	100140383	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140252	100140407	+	163	253	alternate intergenic junction (NM_001393410.1, NM_001393411.1, NM_001393413.1, NM_019083.3)	alternate intron	NA	intergenic	NA	
chr1	100140252	100140407	+	83	356	alternate intergenic junction (NM_001393410.1, NM_001393411.1, NM_001393413.1, NM_019083.3)	alternate intron	NA	intergenic	NA	
chr1	100140252	100140449	+	163	65	alternate intergenic junction (NM_001393409.1, NM_001393412.1, NM_001393414.1, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100140252	100140449	+	83	90	alternate intergenic junction (NM_001393409.1, NM_001393412.1, NM_001393414.1, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100140515	100140844	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140515	100140844	+	83	3	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140515	100140851	+	163	82	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100140515	100140851	+	83	86	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100140515	100140864	+	163	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140515	100140864	+	83	9	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140515	100140966	+	163	35	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100140515	100140966	+	83	11	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100141020	100143136	+	137	1	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100141020	100143136	+	163	232	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100141020	100143136	+	83	76	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100143210	100144068	+	137	1	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100143210	100144068	+	163	335	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100143210	100144068	+	83	306	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_001393411.1, NM_001393412.1, NM_001393413.1, NM_001393414.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100144144	100146526	+	163	43	alternate intergenic junction (NM_001393411.1, NM_001393412.1)	alternate intron	NA	intergenic	NA	
chr1	100144144	100146526	+	83	29	alternate intergenic junction (NM_001393411.1, NM_001393412.1)	alternate intron	NA	intergenic	NA	
chr1	100144144	100146526	+	89	1	alternate intergenic junction (NM_001393411.1, NM_001393412.1)	alternate intron	NA	intergenic	NA	
chr1	100144144	100147893	+	163	82	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_019083.3)	alternate intron	NA	intergenic	NA	
chr1	100144144	100147893	+	83	114	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_019083.3)	alternate intron	NA	intergenic	NA	
chr1	100144144	100147933	+	163	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100144144	100147933	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100144144	100148092	+	163	63	alternate intergenic junction (NR_135078.2 exon 9-10)	alternate intron	NA	intergenic	NA	
chr1	100144144	100148092	+	83	165	alternate intergenic junction (NR_135078.2 exon 9-10)	alternate intron	NA	intergenic	NA	
chr1	100144144	100148171	+	163	11	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100144144	100148171	+	83	21	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100144144	100148624	+	83	2	alternate intergenic junction (NM_001393413.1, NM_001393414.1)	alternate intron	NA	intergenic	NA	
chr1	100148327	100148624	+	163	147	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100148327	100148624	+	83	139	alternate intergenic junction (NM_001393409.1, NM_001393410.1, NM_019083.3, NR_135078.2)	alternate intron	NA	intergenic	NA	
chr1	100148813	100149004	-	147	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100149098	100152384	-	147	10	alternate intergenic junction (NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100152525	100155050	-	147	3	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100152525	100155050	-	99	5	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100155204	100156171	-	147	5	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100155204	100156171	-	99	6	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100156318	100158230	-	147	1	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100156318	100158230	-	99	1	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100158368	100159258	-	147	6	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100158368	100159258	-	99	6	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
chr1	100158600	100166867	+	163	4	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100158600	100166867	+	83	2	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	
chr1	100159416	100160465	-	147	7	alternate intergenic junction (NM_001256385.2, NM_001256386.2, NM_001256387.2, NM_144620.4)	alternate intron	NA	intergenic	NA	
